Name,Frequency
Alvarado,0.000239885
Bridges,0.000239885
Merritt,0.000239885
Miner,0.000239885
Sarracino,0.000239885
Schneider,0.000239003
Nunez,0.000239003
Robles,0.000239003
Conley,0.000239003
Richard,0.000239003
Self,0.000239003
Sands,0.000239003
Boswell,0.000238121
Mccormick,0.000237239
Huffman,0.000237239
Haney,0.000236357
Warrior,0.000236357
Lavallie,0.000236357
Renville,0.000236357
Skeet,0.000236357
Gentry,0.000235475
Bernard,0.000235475
Defoe,0.000235475
Sepulvado,0.000235475
Tuttle,0.000234594
Rider,0.000234594
Means,0.000234594
Archambault,0.000234594
Atencio,0.000234594
Ellison,0.000233712
Noble,0.000233712
Whitehouse,0.000233712
Chaney,0.000231948
Jaramillo,0.000231948
Gleason,0.000231948
Kane,0.000231066
Louis,0.000231066
Grass,0.000231066
Buckley,0.000230184
Terrell,0.000230184
Sears,0.000230184
Head,0.000230184
Martell,0.000230184
Ramone,0.000230184
Callahan,0.000229302
Maynard,0.000229302
Dailey,0.000229302
Coker,0.000229302
Titus,0.000229302
Thunder,0.000229302
Attakai,0.000229302
Schroeder,0.00022842
Durant,0.00022842
Harley,0.00022842
Stokes,0.000227538
Walls,0.000227538
Harry,0.000227538
Glover,0.000226656
Mcdowell,0.000226656
Compton,0.000226656
Eastman,0.000226656
Littlejohn,0.000226656
Dee,0.000226656
Homer,0.000226656
Cortez,0.000225774
Holder,0.000225774
Pate,0.000225774
Childs,0.000225774
Factor,0.000225774
Wynn,0.000224892
Doxtator,0.000224892
Vega,0.00022401
Durham,0.00022401
Cadotte,0.00022401
Longie,0.00022401
Osborn,0.000223128
Atene,0.000223128
Pitts,0.000222247
Lynn,0.000222247
Crane,0.000222247
Mcclellan,0.000222247
Lloyd,0.000221365
Kent,0.000221365
Folsom,0.000221365
Clarke,0.000220483
Werito,0.000220483
Guzman,0.000219601
Sheppard,0.000219601
Church,0.000219601
Staples,0.000219601
Demery,0.000219601
Flute,0.000219601
Bunch,0.000218719
Persaud,0.000218719
Trevino,0.000217837
Huggins,0.000217837
Ducheneaux,0.000217837
Tapaha,0.000217837
Sheldon,0.000216955
Roubideaux,0.000216955
Fischer,0.000216073
Farrell,0.000216073
Cotton,0.000216073
Tubby,0.000216073
Everett,0.000215191
Driver,0.000215191
Wind,0.000215191
Hartman,0.000214309
Hess,0.000214309
Tillman,0.000214309
Coon,0.000214309
Bellanger,0.000214309
Hurley,0.000213427
Hendrix,0.000213427
Gay,0.000213427
Hendrickson,0.000213427
Quick,0.000212545
Evan,0.000212545
Greer,0.000211663
Haley,0.000211663
Whitehair,0.000211663
Kerr,0.000210781
Lefthand,0.000210781
Twobulls,0.000210781
Cayaditto,0.000210781
Maldonado,0.000209899
Emery,0.000209899
Catron,0.000209899
Delgado,0.000209018
Mosley,0.000209018
Gaines,0.000209018
Leblanc,0.000209018
Conrad,0.000209018
Maloney,0.000209018
Clinton,0.000209018
Hummingbird,0.000209018
Sutherland,0.000208136
Crabtree,0.000208136
Trottier,0.000208136
Delorme,0.000208136
Locust,0.000208136
Blackbird,0.000208136
Delgarito,0.000208136
Guerrero,0.000207254
Fitzgerald,0.000207254
Ochoa,0.000207254
Dunlap,0.000207254
Bender,0.000207254
Guinn,0.000207254
Farris,0.000206372
Keams,0.000206372
Henio,0.000206372
Mcpherson,0.00020549
Jeffries,0.00020549
Samuels,0.00020549
Hanks,0.00020549
Crittenden,0.00020549
Jumper,0.00020549
Salas,0.000204608
Odell,0.000204608
Nolan,0.000203726
Nixon,0.000203726
Workman,0.000203726
Greenwood,0.000203726
Abeyta,0.000203726
Blacksmith,0.000203726
Belone,0.000203726
Gross,0.000202844
Bartlett,0.000202844
Mccray,0.000202844
Irving,0.000202844
Gann,0.000202844
Snider,0.000201962
Willard,0.000201962
